customer_id,age,region,subscription_type,device_type,contract_type,payment_method,satisfaction_score,tenure_months,monthly_spend,sessions_per_week,avg_session_minutes,weekly_minutes,usage_score_proxy,support_tickets_90d,payment_delays_6m,last_login_days_ago,estimated_income,usage_variability,engagement_score,spend_per_session,promo_opt_in,auto_renew,churn
2075,39,Central,Standard,Desktop,Annual,Digital Wallet,4,7,59.24,6.5,19.78,120.06,97.21,1,0,1.37,69589.12,2.85,71.01,9.11,No,1,0
1800,33,East,Basic,Mobile,Monthly,Digital Wallet,3,9,32.97,6.18,,161.85,94.14,4,0,4.06,63558.66,13.01,69.19,5.34,No,1,1
2486,37,South,Standard,Mobile,Monthly,Digital Wallet,1,9,63.99,7.95,25.04,201.46,165.18,5,3,6.15,83741.19,14.77,,8.05,No,0,0
2963,42,North,Premium,Mobile,Monthly,Digital Wallet,4,51,83.11,1.65,15.43,30.86,53.27,3,0,11.69,85955.34,12.48,37.96,50.47,Yes,0,1
2278,61,West,Basic,Mobile,Annual,Card,2,15,35.58,1.02,25.23,20.77,40.84,2,0,9.54,34718.39,13.51,70.62,34.81,No,1,0
2086,47,South,Premium,Tablet,Quarterly,Bank Transfer,2,6,78.99,3.64,24.66,86.87,80.15,2,0,10.74,25997.68,15.79,54.44,21.69,Yes,1,1
1694,32,East,Standard,Desktop,Quarterly,Digital Wallet,3,17,55.75,7.18,23.24,177.2,173.38,2,0,2.22,52049.31,16.55,63.01,7.76,Yes,0,0
1046,28,East,Basic,Tablet,Monthly,Card,4,24,30.91,4.11,14.39,57.73,41.31,2,3,2.72,54727.88,16.87,68.79,7.52,No,1,1
470,26,Central,Premium,Tablet,Monthly,Card,4,12,94.91,7.73,21.02,165.43,156.97,1,0,3.26,85697.65,25.26,82.34,12.27,Yes,1,0
955,29,Central,Standard,Mobile,Monthly,Digital Wallet,3,22,59.61,1.76,5.71,11.94,35.2,4,1,7,69689.29,29.72,44.13,33.83,No,0,0
2977,29,North,Basic,Mobile,Monthly,Bank Transfer,3,61,43.4,1.45,26.77,46.63,32.25,3,0,5.56,40200.16,10.03,68.9,29.97,Yes,0,0
640,44,Central,Basic,Desktop,Quarterly,Digital Wallet,3,5,19.57,4.71,20.02,102.51,88.93,0,2,28.4,87339.43,10.72,45.29,4.16,Yes,1,0
2779,44,Central,Premium,Mobile,Monthly,Bank Transfer,3,21,79.88,7.54,21.44,175.78,140.06,1,0,3.83,53498.9,16.46,66.72,10.59,Yes,1,0
1219,24,West,Basic,Mobile,Annual,Card,2,23,53.97,4,17.35,58.15,33.57,1,0,13.51,18752.79,6.1,,13.49,Yes,1,0
1159,18,South,Premium,Mobile,Quarterly,Digital Wallet,2,13,102.22,6.6,25.48,157.69,136.78,2,1,2.51,95593.06,11.94,83.95,15.49,Yes,0,0
1416,28,West,Basic,Mobile,Monthly,Bank Transfer,4,6,32.74,8.28,15.81,140,95.32,4,0,6.77,64855.15,23.86,61.29,3.96,No,0,1
2714,24,South,Standard,Desktop,Monthly,Card,4,12,50.83,3.75,29.52,96.03,80.46,1,2,2.59,74530.07,19.87,76.48,13.57,No,1,1
1528,36,South,Basic,Mobile,Monthly,Digital Wallet,3,13,40.68,7.09,21.8,169.25,144.97,3,0,2.97,79632.72,13.36,63.82,5.74,Yes,1,1
2922,41,Central,Basic,Desktop,Monthly,Bank Transfer,2,8,18.5,8.28,25.33,219.24,137.23,1,0,3.99,67157.46,5.53,92.1,2.23,Yes,0,0
1301,39,North,Premium,Mobile,Monthly,Bank Transfer,5,26,95.91,8.27,11.2,83.51,83.98,1,0,3.7,25689.11,6.19,65.49,11.6,Yes,1,0
2867,44,South,Basic,Tablet,Monthly,Bank Transfer,5,21,49.24,4.62,19.56,91.5,77.76,2,0,9,65046.63,20.66,55.17,10.65,Yes,0,0
1604,21,West,Standard,Tablet,Monthly,Card,4,65,73.72,4.47,29.79,140.79,127.66,2,0,13.37,87463.88,7.22,57.46,16.49,No,0,1
161,26,North,Standard,Desktop,Annual,Digital Wallet,3,11,56.29,7.11,25.39,183.81,126.23,0,0,1.14,38322.25,5.13,83.72,7.91,Yes,1,0
1705,41,North,Standard,Mobile,Monthly,Digital Wallet,2,21,53,5.17,17.26,88.07,54.55,0,2,1.32,58129.49,20.6,73.45,10.26,Yes,0,0
957,32,West,Basic,Mobile,Monthly,Digital Wallet,2,19,26.61,2.63,27.81,73.03,51.69,1,0,8.78,43272.12,12.8,68.38,10.1,Yes,0,1
2916,61,North,Basic,Mobile,Annual,Card,4,48,47.73,6.32,17.84,112.11,87.34,2,3,3.26,89639.34,10.57,61.79,7.55,No,1,0
878,35,Central,Standard,Desktop,Monthly,Card,3,20,54.02,6.13,41.43,245.4,190.64,1,1,0.98,44930.84,12.75,70.73,8.81,Yes,1,0
1920,20,North,Standard,Desktop,Quarterly,Card,3,15,52.8,3.16,27.57,80.55,66.64,,2,4.85,87418.1,4.29,58.85,16.71,No,1,1
1885,18,South,Standard,Tablet,Quarterly,Card,5,9,37.12,5.84,15.68,80.98,43.96,0,0,0.76,77477.94,17.85,70.38,6.36,Yes,0,0
2201,32,Central,Basic,Mobile,Annual,Card,4,24,33.83,6.46,14.49,90.55,73.47,1,1,13.68,55204.47,4.96,45.47,5.24,No,1,0
99,43,West,Standard,Mobile,Quarterly,Bank Transfer,4,7,52.56,5.87,12.72,69.91,71.48,1,1,8.25,57168.85,4.59,68.72,8.96,Yes,1,0
2828,61,East,Basic,Mobile,Monthly,Bank Transfer,4,8,23.98,3.6,19.42,59.97,42.62,2,0,5.26,36232.83,6.58,37.82,6.67,No,1,1
2558,48,North,Basic,Mobile,Quarterly,Digital Wallet,4,23,35.19,5.93,26.63,162.95,106.5,1,2,9.27,43792.23,10.47,,5.94,Yes,1,0
254,26,West,Standard,Mobile,Monthly,Digital Wallet,3,21,63.68,3.75,18.41,82.81,61.91,0,0,5.15,75723.81,10.29,66.48,17,No,0,1
104,47,West,Standard,Tablet,Annual,Card,3,35,53.25,6.93,,171.44,129.05,1,0,4.79,40409.72,6.22,59.6,7.68,No,1,0
1446,41,East,Premium,Mobile,Monthly,Bank Transfer,1,69,97.05,7.61,31.15,229.55,196.74,0,1,1.14,34642.33,4.94,85.37,12.76,No,1,1
1444,55,North,Standard,Tablet,Monthly,Card,2,8,44.53,6.71,23,167.12,118.27,3,1,20.11,76308.49,1.37,47.48,6.64,Yes,0,1
1649,36,North,Standard,Mobile,Monthly,Card,3,8,50.69,2.42,12.72,45.48,31.19,,0,10.01,18000,12.93,43.71,20.94,Yes,1,1
587,24,East,Premium,Mobile,Quarterly,Bank Transfer,1,21,100.75,2.63,15.65,49.97,54.62,1,0,13.06,59106.7,6.06,52.01,38.33,Yes,1,1
628,54,North,Standard,Mobile,Quarterly,Bank Transfer,3,10,30.12,6.89,33.64,236.7,149.24,3,1,3.05,30408.77,9.4,71.1,4.37,No,0,1
1697,32,East,Basic,Mobile,Monthly,Bank Transfer,3,7,34.31,6,18.59,101.76,93.2,2,2,10,61722.26,21.07,55.01,5.71,Yes,1,1
2102,18,Central,Standard,Desktop,Quarterly,Card,4,28,54.49,7.41,26.16,198.48,137.03,2,1,1.59,37461.45,15.99,,7.35,Yes,1,0
2200,28,Central,Standard,Mobile,Annual,Card,4,17,55.75,4.91,20.4,94.94,88.25,1,0,3.44,51785.15,12.82,63.16,11.37,Yes,1,0
404,33,East,Basic,Mobile,Quarterly,Bank Transfer,4,16,24.48,3.72,21.96,84.5,73.28,1,2,2.44,51538.27,5.65,,6.57,No,0,0
1155,46,Central,Basic,Desktop,Monthly,Card,3,14,43.65,2.89,24.49,48.38,46.63,1,2,11.67,72411.09,27,56.41,15.1,No,1,1
2256,24,West,Standard,Desktop,Monthly,Digital Wallet,2,18,61.1,3.07,25.81,85.39,96.14,1,0,5.33,54976.95,43.25,,19.92,Yes,0,0
1683,32,East,Premium,Mobile,Monthly,Bank Transfer,5,17,80.47,3.93,36.02,137.51,126.63,0,1,0.15,61375.72,4.82,91.88,20.5,Yes,1,0
2057,32,North,Standard,Mobile,Quarterly,Bank Transfer,3,21,54.66,6.32,19.55,120.55,131.48,1,0,9.57,51000.81,15.21,55.25,8.64,No,1,0
2845,30,East,Basic,Desktop,Monthly,Card,3,15,37.21,7.88,17.52,159.02,97.21,2,1,11.05,31447.14,4.8,38.4,4.72,Yes,0,1
453,61,South,Basic,Mobile,Monthly,Card,2,15,25.13,5.25,17.51,112.66,80.97,2,1,2.19,30349.96,4.2,71.74,4.79,Yes,1,0
2302,27,North,Basic,Mobile,Annual,Bank Transfer,2,3,35.17,6.18,23.68,139.47,96.62,2,1,6,65783.4,9.62,79.44,5.69,No,1,0
1328,19,North,Premium,Tablet,Quarterly,Bank Transfer,5,13,85.04,7.39,22.73,165,141.2,0,3,4.72,24114.4,11.7,,11.51,Yes,1,0
2050,25,West,Basic,Tablet,Monthly,Card,5,10,25.16,5.61,22.96,135.58,109.69,0,0,3.39,63864.81,15.91,81.4,4.48,No,0,1
881,41,Central,Premium,Tablet,Monthly,Card,3,18,89.69,5.4,20.17,119.5,118.27,1,2,12.22,67228.96,25.27,63.99,16.61,No,1,0
2919,26,East,Basic,Desktop,Annual,Digital Wallet,2,16,35.54,7.73,27.35,210.06,167.84,,0,3.86,53028.5,8.84,66.48,4.6,No,1,0
624,31,West,Standard,Mobile,Monthly,Digital Wallet,3,33,63.88,9.11,25.91,242.47,175.6,,0,12.86,56043.55,18.31,59.51,7.01,No,0,1
2394,42,North,Standard,Desktop,Quarterly,Bank Transfer,1,28,57.87,7.26,,192.16,152.4,1,1,6.24,49423.48,13,61.07,7.97,No,0,0
2773,35,East,Standard,Mobile,Quarterly,Bank Transfer,4,35,57.9,3.86,21.93,83.18,81.41,2,0,2.57,64454.42,7.1,77.83,15.01,Yes,1,0
1788,19,North,Premium,Desktop,Monthly,Card,5,14,103.91,5.68,27.25,155.09,157.29,1,0,6.72,85382.54,8.51,,18.31,No,0,1
263,41,South,Standard,Desktop,Monthly,Bank Transfer,5,35,56.34,4.6,27.2,121.35,95.03,0,0,9.51,42807.4,17.48,85.74,12.26,Yes,1,0
1635,41,South,Standard,Mobile,Quarterly,Card,4,4,46.91,2.99,22.32,61.87,57.53,3,1,9.71,52520.27,7.8,56.17,15.68,No,1,1
1439,23,South,Standard,Desktop,Annual,Card,4,41,,6.09,28.82,176.59,115.28,1,0,2.84,59986.8,6.4,68.51,9.12,Yes,1,1
2199,35,East,Basic,Mobile,Monthly,Bank Transfer,3,20,,5.54,19.08,99.94,95.11,2,4,7.94,81009.97,3.61,37.63,7.66,Yes,0,0
1970,48,South,Basic,Tablet,Monthly,Card,5,16,39.77,5.98,23.18,134.94,94.5,1,0,20.24,61861.68,8.63,48.82,6.65,No,1,1
2521,35,Central,Basic,Mobile,Annual,Card,3,8,39.61,5.09,20.82,112.49,53.27,0,1,8.65,36900.03,2.9,64.87,7.78,Yes,1,0
1803,34,East,Basic,Mobile,Annual,Digital Wallet,2,16,36.19,4.48,30.26,129.74,77.19,0,1,2.05,63558.38,12.43,76.5,8.09,Yes,1,0
641,20,West,Premium,Mobile,Monthly,Card,3,16,90.8,6.99,28.24,197.83,189.57,3,2,8.19,64088.66,9.42,92.12,12.98,No,0,0
2386,31,North,Premium,Mobile,Monthly,Bank Transfer,5,54,98.12,7.61,26.8,209.56,166.12,0,1,8.89,63426.29,5.65,69.58,12.9,No,1,1
2599,18,Central,Premium,Desktop,Monthly,Bank Transfer,3,8,83.25,4.86,,171.36,142.19,0,1,16.07,54118.07,8.16,73.53,17.13,No,0,0
2831,27,North,Premium,Mobile,Monthly,Card,3,39,87.16,6.02,18.96,126.27,122.35,,0,3.71,56411.16,9.67,75.29,14.47,No,0,0
1960,31,North,Standard,Mobile,Monthly,Bank Transfer,2,24,58.79,7.93,29.17,236.83,181.46,2,1,3.16,71383.58,10.97,81.42,7.41,No,1,1
489,28,East,Basic,Desktop,Monthly,Digital Wallet,4,19,32.7,3.23,31.96,104.27,69.5,1,1,4.28,60833.58,6.34,61.56,10.12,Yes,0,1
1844,20,South,Premium,Tablet,Annual,Bank Transfer,2,8,81.54,8.72,20.16,166.1,137.83,1,1,,100774.47,18.24,,9.35,No,1,0
1735,32,West,Standard,Desktop,Monthly,Digital Wallet,4,22,56.48,3.37,18.34,42.98,39.28,1,0,12.57,62324.3,18.95,37.73,16.74,No,0,1
147,31,North,Standard,Tablet,Monthly,Bank Transfer,2,24,56.53,3.87,29.23,110.19,66.43,2,0,2.29,74380.94,12.11,68.12,14.59,No,1,0
1535,62,South,Premium,Mobile,Quarterly,Card,3,40,93.42,6.06,22.38,134.19,102.59,1,1,3.25,53506.06,20.93,73.28,15.42,No,0,0
1987,40,East,Basic,Mobile,Monthly,Digital Wallet,5,26,40.8,2.64,8.24,11.84,35.93,3,0,5.34,52418.26,12.82,52.71,15.48,Yes,1,0
1370,50,North,Premium,Mobile,Quarterly,Card,1,13,101.4,5.45,,87.18,77.24,1,0,4.73,58572.89,8.93,75.54,18.61,Yes,1,0
2451,32,South,Basic,Mobile,Monthly,Card,2,40,48.81,4.67,33.4,154.33,142.91,7,2,8.99,71199.05,7.09,,10.45,Yes,1,1
2937,18,Central,Standard,Tablet,Annual,Card,5,21,48.32,5.37,21.23,96.5,87.81,0,0,5.62,52149.33,7.68,71.05,9,Yes,1,1
660,34,Central,Premium,Mobile,Annual,Card,5,9,81.43,4.05,20.88,82.03,81.53,0,1,15.83,69167.92,14.79,41.44,20.09,No,1,0
1795,18,North,Standard,Mobile,Monthly,Card,3,6,74.32,6.27,16.53,97.91,98.54,2,4,2.64,79441.32,21.56,61.92,11.86,No,0,1
2512,58,South,Standard,Mobile,Monthly,Card,2,6,56.03,10.22,31.17,325.83,261.95,2,1,6.32,43542.87,11.07,71.43,5.48,Yes,1,1
187,40,South,Basic,Tablet,Monthly,Card,3,19,25.73,6.09,24.19,159.16,115.73,0,1,6.17,50951,8.42,61.07,4.23,Yes,1,0
1148,33,Central,Basic,Mobile,Quarterly,Bank Transfer,5,8,41.23,6.45,12.22,80.7,64.68,5,0,11.2,43434.17,9.09,44.98,6.4,Yes,1,0
609,18,North,Standard,Mobile,Quarterly,Bank Transfer,4,31,59.97,4.78,23.11,107.8,96.67,2,0,1.77,46268.45,11.68,76.45,12.54,Yes,0,0
2192,27,North,Premium,Mobile,Monthly,Card,2,4,80.92,4.35,24.65,114.68,121.09,1,1,6.46,72079.08,16.12,,18.61,No,0,1
1931,18,West,Premium,Mobile,Quarterly,Card,5,15,81.42,5.26,,137,117.02,2,0,3.94,80217.29,24.57,59.76,15.49,No,0,0
198,33,Central,Basic,Tablet,Monthly,Card,2,2,34.95,4.03,24.49,119.84,85.75,5,2,4.66,64489.03,9.37,,8.67,No,0,1
2328,56,West,Premium,Mobile,Monthly,Digital Wallet,2,9,89.7,7.17,27.07,213.41,162.41,0,1,3.99,77085.18,12.86,,12.51,Yes,1,1
294,18,South,Premium,Desktop,Annual,Bank Transfer,2,8,91.41,6.95,24.9,176.3,142.41,0,0,,66076.14,9.56,66.66,13.15,No,1,0
767,39,North,Standard,Mobile,Monthly,Digital Wallet,3,49,72.24,11.19,33.59,357.17,266.28,2,0,7.17,64044.62,14.16,83.18,6.46,Yes,0,0
401,36,East,Standard,Mobile,Monthly,Card,4,6,45.85,4.71,33.94,160.21,87.98,1,1,7.21,67450.38,21.71,49.5,9.73,No,1,1
123,41,West,Standard,Mobile,Monthly,Card,3,24,48.31,3.36,17.59,52.88,34.63,1,0,11.47,58814.99,9.49,63.85,14.38,No,1,0
203,39,West,Basic,Desktop,Monthly,Bank Transfer,3,17,38.18,6.2,27.44,163.25,136.85,1,0,11.6,83435.22,21.96,55.58,6.16,Yes,0,1
836,27,Central,Standard,Mobile,Quarterly,Bank Transfer,1,20,51.26,0.2,13.35,5,48.28,1,0,11.17,40495.22,8.59,36.43,170.86,No,0,0
2295,52,Central,Premium,Tablet,Quarterly,Card,4,27,,7.03,22.82,159.72,119.73,3,1,2.64,59504.28,12.5,78.79,14.49,Yes,1,0
1440,51,East,Standard,Mobile,Monthly,Card,3,3,64.53,6.24,25.19,161.71,140.03,1,0,26.17,88006.02,4.57,32.61,10.35,No,0,1
1734,21,Central,Basic,Mobile,Quarterly,Card,1,14,34.87,3.93,24.16,83.41,67.04,0,2,15.04,61838.42,8.98,49.39,8.88,Yes,1,1
1696,43,West,Standard,Mobile,Quarterly,Card,3,32,63.28,5.75,22.87,148.44,120.44,1,0,10.97,53007.92,6.9,49.09,11,Yes,0,0
2929,22,Central,Standard,Desktop,Annual,Card,2,13,58.04,5.42,21.39,106.33,75.86,5,0,8.87,48092.26,7.15,38.42,10.72,No,1,0
1708,41,South,Basic,Desktop,Monthly,Card,1,8,23.38,3.87,24.15,82.91,90.47,0,1,0.68,68643.87,11.14,56.12,6.05,No,0,1
2914,18,West,Standard,Mobile,Annual,Bank Transfer,3,20,64.9,8.02,23.79,174.38,137.31,0,1,1.86,31761.32,5.08,76.46,8.09,No,1,0
1154,31,North,Standard,Desktop,Quarterly,Card,3,8,43.9,5,14.99,88.42,37.06,2,1,10.67,85868.06,3.57,65.51,8.78,No,1,0
1662,25,South,Basic,Desktop,Monthly,Bank Transfer,3,7,29.47,6.03,30.83,196.44,138.47,2,1,,42612.27,8.61,64.03,4.88,No,1,0
2433,26,West,Standard,Desktop,Annual,Bank Transfer,5,17,50.9,3.55,,111.4,90.58,3,0,28.23,64917.21,3.51,38.21,14.33,Yes,1,0
1760,39,East,Premium,Desktop,Monthly,Card,4,31,83.7,7.53,23.96,144.56,98.5,0,0,0.42,44156.91,17.52,83.07,11.11,No,1,0
855,41,East,Basic,Tablet,Monthly,Digital Wallet,2,10,20.7,5.93,23.71,167.94,114.09,0,1,3.81,41345.7,5.21,72.73,3.49,Yes,0,0
1590,33,West,Standard,Mobile,Quarterly,Card,3,7,62.6,5.31,18.12,98.55,90.46,0,1,14.35,65085.44,13.38,59.14,11.79,Yes,0,1
2268,35,Central,Basic,Mobile,Monthly,Bank Transfer,3,18,40.7,4.43,24.73,92.1,72.81,3,0,4.85,62666.83,14.88,51.09,9.2,Yes,0,1
642,46,Central,Basic,Desktop,Quarterly,Card,1,5,23.04,6.43,27.15,172.04,113.41,1,0,6.21,41088.59,5,78.96,3.58,No,1,0
2,26,Central,Basic,Desktop,Monthly,Card,3,10,23.14,4.61,22.34,105.37,86.3,2,3,8.61,46024.37,2.87,57.25,5.02,No,0,0
2161,32,Central,Basic,Tablet,Monthly,Digital Wallet,4,19,27.57,6.7,23.79,177.4,94.98,4,0,,58602.72,22.26,69.99,4.12,No,0,0
699,27,West,Basic,Mobile,Monthly,Bank Transfer,5,25,37.96,5.34,27.8,155.27,91.04,3,1,10.16,65081.33,7.91,45.06,7.1,No,1,0
1637,18,East,Standard,Mobile,Monthly,Card,4,18,44.64,4.57,22.67,113.05,93.25,2,2,3.69,40592.05,6.51,66.21,9.76,No,1,0
1292,33,West,Premium,Mobile,Monthly,Digital Wallet,4,21,81.79,6.19,26.27,158.01,140.41,1,0,1.95,87508.52,23.24,86.57,13.22,No,0,1
2857,37,Central,Premium,Desktop,Annual,Digital Wallet,3,24,95.26,8.6,30.86,271.31,215.86,1,0,1.8,64558.53,15.66,,11.07,No,1,0
2490,38,Central,Basic,Desktop,Monthly,Card,5,7,28.99,7.5,31.73,247.52,154.04,1,0,1.48,62790.25,13.37,72.71,3.86,No,1,0
1521,23,East,Premium,Desktop,Quarterly,Bank Transfer,5,12,89.85,6.13,15.52,100.16,102.92,2,2,15.24,39826.61,5.4,50.2,14.65,No,1,1
1854,46,East,Premium,Mobile,Quarterly,Bank Transfer,1,35,101.68,5.21,20.06,103.83,92.82,0,2,0.64,18000,10.77,75.03,19.51,Yes,1,0
1137,39,North,Basic,Mobile,Annual,Card,4,21,34.19,4.05,24.39,95.85,83.52,1,0,11.86,45036.9,14.02,62.46,8.45,No,1,0
2899,28,Central,Standard,Mobile,Annual,Card,1,14,42.91,6.4,19.28,120.63,83.88,5,1,12.34,57187.1,12.9,,6.71,Yes,1,0
1632,28,South,Standard,Mobile,Monthly,Card,4,14,54.5,4.74,21.59,99.32,101.88,1,1,4.93,57299.89,20.64,78.5,11.49,No,1,0
1999,32,East,Premium,Mobile,Quarterly,Card,1,14,84.98,3.34,18.19,67.48,62.75,3,1,3.63,38270,7.53,70.91,25.47,Yes,0,1
664,34,North,Basic,Mobile,Quarterly,Digital Wallet,5,5,34.17,5.58,23.44,133.37,95.07,0,1,2.28,38431.69,2.5,70.34,6.13,No,1,0
684,32,East,Standard,Desktop,Annual,Card,1,16,62.25,4.97,17.21,95.21,92.27,1,0,1.95,49622.53,3.87,96.33,12.53,Yes,1,0
1258,38,Central,Basic,Mobile,Monthly,Card,2,49,40.58,7.23,30.25,225.1,146.78,1,1,0.9,,17.03,83.64,5.61,No,0,1
318,30,East,Premium,Mobile,Quarterly,Bank Transfer,4,24,105.9,4.81,24.76,122.82,112.61,1,0,1.32,55827.14,16,80.21,22.03,Yes,1,0
649,40,East,Standard,Mobile,Monthly,Bank Transfer,2,15,60.77,8.35,37.25,301.61,226.41,2,3,9.26,82832.43,28.07,,7.28,Yes,0,1
1435,41,South,Standard,Desktop,Quarterly,Bank Transfer,3,9,49.15,5.63,24.8,136.85,96.38,1,0,4.96,48149.87,3.63,70.71,8.73,Yes,1,0
1480,58,North,Premium,Tablet,Monthly,Card,4,24,90.9,2.33,16.04,32.71,17.41,1,1,4.25,37769.52,3.62,63.34,39.04,Yes,1,0
710,46,North,Basic,Mobile,Monthly,Card,3,13,35.89,2.26,8.84,24.57,25.89,0,1,9.08,68614.12,9.46,48.5,15.88,Yes,0,0
1283,18,North,Standard,Desktop,Quarterly,Digital Wallet,2,35,61.4,5.19,39.26,217.29,143.93,2,0,6.4,44994.93,14.22,,11.82,No,1,0
1769,27,North,Basic,Desktop,Monthly,Digital Wallet,3,54,33.33,8.64,27.97,243.54,193.1,1,0,2.54,35182.91,16.28,95.66,3.86,Yes,1,0
973,41,Central,Basic,Desktop,Quarterly,Card,3,17,21.64,3.12,25.52,77.74,69.29,4,1,5.08,81581.28,14.01,,6.93,Yes,1,0
2676,42,North,Standard,Mobile,Monthly,Digital Wallet,2,14,67.18,6.27,22.1,126.96,98.28,0,0,1.14,20921.17,1.87,71,10.72,Yes,0,0
2681,53,South,Basic,Mobile,Monthly,Card,5,22,42.13,6.2,,198.58,133.74,0,0,0.19,48158.57,21.52,68.27,6.8,No,1,0
1307,26,North,Premium,Mobile,Quarterly,Card,5,20,82.15,7.19,25.22,159.49,140.19,2,1,4.62,60878.8,3.34,59.82,11.42,No,1,1
1401,52,South,Premium,Mobile,Quarterly,Bank Transfer,4,23,92.97,4.24,21.41,101.29,65.01,1,1,7.29,19620.13,8.69,59.93,21.91,No,1,0
1409,38,Central,Premium,Tablet,Annual,Card,3,11,94.9,4.89,30.1,160.35,145.21,2,0,1.85,62233.51,10.04,86.61,19.39,Yes,1,0
2238,37,North,Basic,Mobile,Monthly,Digital Wallet,5,22,13.05,0.2,,5,8.66,1,0,4.44,32529.85,21.85,34.27,43.51,Yes,0,1
1497,42,North,Standard,Desktop,Monthly,Card,2,54,60.64,4.92,27.19,135.29,122.67,0,1,5.12,19231.86,12.25,59.67,12.33,No,1,0
2039,26,Central,Standard,Mobile,Quarterly,Bank Transfer,1,7,48.35,5.55,21.53,125.85,99.04,1,0,10.03,44268.26,8.31,51.74,8.71,Yes,1,0
1530,45,West,Premium,Desktop,Quarterly,Card,3,20,82.17,5.49,28.48,130.81,122.74,2,0,3.09,39150.78,13.04,81.29,14.98,Yes,1,0
1664,60,Central,Premium,Mobile,Annual,Card,4,9,86.04,6.06,15.53,106.72,118.49,1,0,2.18,64039,5.06,60.41,14.21,No,1,0
1355,61,South,Basic,Mobile,Monthly,Card,1,18,33.17,1.17,10.57,15.72,27.12,1,2,4.1,35803.57,6.18,53.38,28.45,No,0,0
2925,30,South,Premium,Desktop,Annual,Card,4,34,102.11,6.66,27.18,156.37,161.47,2,0,5.19,45361.84,11.42,71.42,15.34,No,1,0
2945,36,North,Premium,Mobile,Annual,Bank Transfer,3,4,75.78,5.63,21.23,122.89,88.83,0,1,0.02,75616.12,3.34,82.5,13.46,Yes,1,0
1644,46,East,Basic,Desktop,Quarterly,Card,2,40,36.56,1.64,16.51,15.92,16.83,4,0,8.95,,4.6,44.45,22.36,No,1,1
1052,36,Central,Premium,Mobile,Monthly,Card,5,12,81.21,5.14,33.47,176.4,164.2,5,2,20.45,63596.25,12.61,50.99,15.79,Yes,1,0
796,37,East,Standard,Mobile,Monthly,Card,2,1,50.18,5.1,37.22,204.77,166.33,3,1,5.35,56201.56,9.69,70.27,9.84,Yes,0,0
2694,34,East,Basic,Tablet,Monthly,Card,2,22,42.82,5.54,,155.14,107.28,1,1,0.9,58071.84,8.12,49.7,7.73,No,1,1
1598,41,Central,Standard,Mobile,Quarterly,Card,4,23,77.93,5.67,14.82,89.67,81.94,3,3,12.19,71399.92,8.69,61.22,13.74,No,1,1
2605,52,Central,Standard,Mobile,Monthly,Card,4,18,47.53,6.44,20.72,129.39,99.38,2,0,7.66,54594.99,30.21,60.42,7.39,Yes,0,0
2730,23,East,Basic,Desktop,Monthly,Bank Transfer,1,16,24.73,5.17,27.87,131.39,80,0,0,2.33,24868.66,19.28,77.2,4.78,Yes,1,1
2626,36,North,Basic,Desktop,Monthly,Card,3,15,17.6,2.9,21.99,57.96,40.26,3,1,5.13,51479.67,14.96,45.38,6.06,No,1,1
1820,35,South,Standard,Mobile,Annual,Card,3,25,52.58,0.2,15.58,6.3,25.75,0,0,5.98,77067.3,5.02,66.65,175.28,Yes,1,0
1723,30,Central,Basic,Tablet,Quarterly,Bank Transfer,1,16,31.94,3.31,21.97,80.03,52.34,1,3,3.71,52470.42,37.03,40.92,9.66,No,1,0
1184,46,Central,Standard,Desktop,Quarterly,Card,2,26,49.73,6.54,27.34,189.9,147.55,,1,5.15,97598.44,8.02,70.28,7.61,No,1,1
2573,56,South,Basic,Desktop,Quarterly,Digital Wallet,3,39,32.36,1.72,8.08,18.24,0,1,0,8.74,56268.49,16.1,50.71,18.79,Yes,1,1
1060,43,West,Standard,Desktop,Quarterly,Card,3,18,59.01,2.6,19.91,47.63,56.78,1,1,7.07,61455.15,8.2,67.94,22.7,No,1,1
541,18,South,Basic,Desktop,Monthly,Card,4,30,23.5,7.54,27.83,208.31,133.89,0,0,13.3,,11.14,43.98,3.12,Yes,0,1
1679,29,North,Premium,Mobile,Quarterly,Bank Transfer,4,3,82.17,5.73,29.51,172.55,121.88,2,0,2.77,38816.81,18.25,76.95,14.33,No,1,0
2797,45,West,Basic,Desktop,Monthly,Card,1,24,32.23,3.49,28.09,110.25,43.39,2,2,2.41,45946.49,6.55,,9.24,Yes,1,1
2956,26,North,Standard,Tablet,Monthly,Bank Transfer,4,25,48.39,6.94,22.13,139.33,138.4,3,1,2.5,55057.33,10.94,77.34,6.97,No,1,0
2533,41,Central,Premium,Tablet,Annual,Card,5,11,90.81,7.69,30.97,228.7,190.34,2,1,4.52,69582.33,14.45,67.52,11.81,No,1,0
1758,65,Central,Premium,Desktop,Monthly,Bank Transfer,3,24,100.59,4.42,12.9,63.02,61.13,3,1,4.8,60414.68,21.03,38.92,22.77,No,1,0
1924,52,East,Basic,Desktop,Monthly,Card,5,14,32.8,5.72,14.65,71.34,41.2,,1,4,52620.34,11.54,64.77,5.73,Yes,0,0
96,21,North,Standard,Desktop,Monthly,Card,5,9,59.81,3.57,30.3,93.06,101.42,0,0,0.92,24817.2,3.24,52.75,16.76,Yes,1,0
1021,42,West,Standard,Mobile,Quarterly,Digital Wallet,3,19,52.13,6.98,16.87,118.7,88.91,2,0,6.81,63151.35,6.44,48.8,7.46,No,1,0
